operacion,tipo,long,lat,m2total,direccion,calle,altura,cambio,preciotex,preciousd,precioars,preciousdm,precioarsm,barrio,comuna,codigo_postal,codigo_postal_argentino
VTA,TERRENO,-58.4954605,-34.643763899999996,220.0,Donizetti 500,Donizetti ,500,37.2,U$S 550000,550000.0,20460000.0,2500.0,93000.0,VILLA LURO,10.0,1407,C1407IEJ
VTA,TERRENO,-58.4953596,-34.643115,219.0,Donizetti 500,Donizetti ,500,37.2,U$S 515000,515000.0,19158000.0,2351.5981739999997,87479.452055,VILLA LURO,10.0,1407,C1407IFJ
VTA,TERRENO,-58.4939196,-34.6432569,224.0,HOMERO 500,HOMERO ,500,37.2,U$S 400000,400000.0,14880000.0,1785.714286,66428.571429,VILLA LURO,10.0,1247,C1247AAM
VTA,TERRENO,-58.399187,-34.6313827,227.0,Alberti 1817,Alberti ,1817,37.2,U$S 365000,365000.0,13578000.0,1607.929515,59814.977974,PARQUE PATRICIOS,4.0,1260,C1260AAY
VTA,TERRENO,-58.405982200000004,-34.63376029999999,143.0,Brasil 3000,Brasil ,3000,37.2,U$S 260000,260000.0,9672000.0,1818.181818,67636.363636,PARQUE PATRICIOS,4.0,,
VTA,TERRENO,-58.396717200000005,-34.6293583,180.0,Inclán 2300,Inclán ,2300,37.2,U$S 150000,150000.0,5580000.0,833.333333,31000.0,PARQUE PATRICIOS,4.0,1282,C1282ABD
VTA,TERRENO,-58.391212,-34.636477,161.0,JUAN CARLOS GOMEZ 180,JUAN CARLOS GOMEZ ,180,37.2,U$S 182000,182000.0,6770400.0,1130.434783,42052.173913,PARQUE PATRICIOS,4.0,1437,C1437EIN
VTA,TERRENO,-58.409295425131,-34.646568786276,309.0,pepiri 700,pepiri ,700,37.2,U$S 170000,170000.0,6324000.0,550.161812,20466.019417,PARQUE PATRICIOS,4.0,1440,C1440ABQ
VTA,TERRENO,-58.509438100000004,-34.657022600000005,447.0,ALBERDI  JUAN B. AV. 6600,ALBERDI  JUAN B. AV. ,6600,37.2,U$S 650000,650000.0,24180000.0,1454.138702,54093.959732,MATADEROS,9.0,1440,C1440ENJ
VTA,TERRENO,-58.51216170000001,-34.6578235,400.0,ANDALGALA 1800,ANDALGALA ,1800,37.2,U$S 265000,265000.0,9858000.0,662.5,24645.0,MATADEROS,9.0,1440,C1440ABQ
VTA,TERRENO,-58.509438100000004,-34.657022600000005,447.0,avda juan bautista  6600,avda juan bautista  ,6600,37.2,U$S 650000,650000.0,24180000.0,1454.138702,54093.959732,MATADEROS,9.0,1440,C1440EGB
VTA,TERRENO,-58.5138603,-34.6538748,228.0,cañada de gomez 1400,cañada de gomez ,1400,37.2,U$S 215000,215000.0,7998000.0,942.9824560000001,35078.947368,MATADEROS,9.0,1440,C1440EQP
VTA,TERRENO,-58.50962929999999,-34.661429600000005,91.0,CARHUE 2200,CARHUE ,2200,37.2,U$S 140000,140000.0,5208000.0,1538.461538,57230.76923099999,MATADEROS,9.0,1440,C1440CYH
VTA,TERRENO,-58.50225160000001,-34.6499401,263.0,FONROUGE 1200,FONROUGE ,1200,37.2,U$S 400000,400000.0,14880000.0,1520.912548,56577.946767999994,MATADEROS,9.0,,
VTA,TERRENO,-58.501788100000006,-34.646691,176.0,Garcáa Grande de Zequeira 5600,Garcáa Grande de Zequeira ,5600,37.2,U$S 220000,220000.0,8184000.0,1250.0,46500.0,MATADEROS,9.0,1440,C1440ETH
VTA,TERRENO,-58.4990884,-34.6713583,145.0,GUAMINI 3100,GUAMINI ,3100,37.2,U$S 149000,149000.0,5542800.0,1027.586207,38226.206897000004,MATADEROS,9.0,1440,C1440DBB
VTA,TERRENO,-58.4902696,-34.658046999999996,375.0,POLA 2100,POLA ,2100,37.2,U$S 238000,238000.0,8853600.0,634.666667,23609.6,MATADEROS,9.0,1440,C1440EYN
VTA,TERRENO,-58.51183399999999,-34.663001,356.0,SUAREZ  JOSE LEON 2200,SUAREZ  JOSE LEON ,2200,37.2,U$S 290000,290000.0,10788000.0,814.6067419999999,30303.370787,MATADEROS,9.0,1440,C1440AEX
VTA,TERRENO,-58.502615000000006,-34.655590000000004,300.0,TAPALQUE 6100,TAPALQUE ,6100,37.2,U$S 175000,175000.0,6510000.0,583.333333,21700.0,MATADEROS,9.0,1439,C1439GND
VTA,TERRENO,-58.4785848,-34.682581799999994,190.0,Cañada De Gomez 4500,Cañada De Gomez ,4500,37.2,U$S 150000,150000.0,5580000.0,789.4736839999999,29368.421053,VILLA LUGANO,8.0,,
VTA,TERRENO,-58.4810872,-34.66879229999999,260.0,SANTANDER,SANTANDER,,37.2,U$S 355000,355000.0,13206000.0,1365.384615,50792.307692,VILLA LUGANO,8.0,1416,C1416BID
VTA,TERRENO,-58.464369661377,-34.613360546109,1177.0,Andrés Lamas 1300,Andrés Lamas ,1300,37.2,U$S 470000,470000.0,17484000.0,399.320306,14854.715378,VILLA GRAL. MITRE,11.0,1406,C1406ADT
VTA,TERRENO,-58.4719661293,-34.6165484661,286.0,Bolivia 1100,Bolivia ,1100,37.2,U$S 290000,290000.0,10788000.0,1013.9860140000001,37720.27972,VILLA GRAL. MITRE,11.0,1416,C1416ACJ
VTA,TERRENO,-58.46956360000001,-34.6109689,388.0,GAVILAN 1700,GAVILAN ,1700,37.2,U$S 520000,520000.0,19344000.0,1340.206186,49855.670103,VILLA GRAL. MITRE,11.0,1416,C1416DNC
VTA,TERRENO,-58.463772999999996,-34.613735,265.0,Luis Viale 1975/77,Luis Viale ,1975,37.2,U$S 585000,585000.0,21762000.0,2207.54717,82120.75471699999,VILLA GRAL. MITRE,11.0,,
VTA,TERRENO,-58.4610926,-34.613536700000004,257.0,Trelles Entre  Apolinario  Figueroa y Av. Gaona,Trelles Entre  Apolinario  Figueroa y Av. Gaona,,37.2,U$S 750000,750000.0,27900000.0,2918.287938,108560.311284,VILLA GRAL. MITRE,11.0,1270,C1270AAP
VTA,TERRENO,-58.37607895767201,-34.63232025733,2500.0,Avenida Montes de Oca 300,Avenida Montes de Oca ,300,37.2,U$S 1900000,1900000.0,70680000.0,760.0,28272.0,BARRACAS,4.0,1267,C1267ABT
VTA,TERRENO,-58.3706554,-34.6422415,415.0,Azara 1000,Azara ,1000,37.2,U$S 475000,475000.0,17670000.0,1144.578313,42578.313253,BARRACAS,4.0,1269,C1269AAF
VTA,TERRENO,-58.369834,-34.6459263,149.0,Azara 1500,Azara ,1500,37.2,U$S 260000,260000.0,9672000.0,1744.966443,64912.751678,BARRACAS,4.0,1289,C1289AAB
VTA,TERRENO,-58.3702196,-34.645943200000005,225.0,CALIFORNIA 1400,CALIFORNIA ,1400,37.2,U$S 275000,275000.0,10230000.0,1222.222222,45466.666667000005,BARRACAS,4.0,1276,C1276ACB
VTA,TERRENO,-58.379883989966004,-34.647272616133,460.0,Goncalves dias 400,Goncalves dias ,400,37.2,U$S 240000,240000.0,8928000.0,521.7391299999999,19408.695652000002,BARRACAS,4.0,,
VTA,TERRENO,-58.3822950921,-34.6508032384,1069.0,Iriarte y Santa Maria del Buen Aire,Iriarte y Santa Maria del Buen Aire,,37.2,U$S 400000,400000.0,14880000.0,374.18147799999997,13919.550981999999,BARRACAS,4.0,1267,C1267AED
VTA,TERRENO,-58.37158910000001,-34.6393146,139.0,olavarria 1400,olavarria ,1400,37.2,U$S 259999,259999.0,9671962.0,1870.496403,69582.460432,BARRACAS,4.0,1277,C1277ABF
VTA,TERRENO,-58.3815113,-34.6496711,382.0,Salom 600,Salom ,600,37.2,U$S 190000,190000.0,7068000.0,497.382199,18502.617801,BARRACAS,4.0,1407,C1407HFQ
VTA,TERRENO,-58.47607320000001,-34.638909600000005,280.0,Av. Directorio 3700,Av. Directorio ,3700,37.2,U$S 540000,540000.0,20088000.0,1928.5714289999999,71742.857143,PARQUE AVELLANEDA,9.0,1407,C1407INY
VTA,TERRENO,-58.481438399999995,-34.653304799999994,190.0,AV. OLIVERA 1200,AV. OLIVERA ,1200,37.2,U$S 160000,160000.0,5952000.0,842.105263,31326.315789,PARQUE AVELLANEDA,9.0,1407,C1407HEN
VTA,TERRENO,-58.480126,-34.63901,278.0,BONIFACIO  JOSE 4000,BONIFACIO  JOSE ,4000,37.2,U$S 280000,280000.0,10416000.0,1007.1942449999999,37467.625899,PARQUE AVELLANEDA,9.0,1407,C1407HEN
VTA,TERRENO,-58.4814797,-34.639627600000004,198.0,Jose Bonifacio 4000,Jose Bonifacio ,4000,37.2,U$S 205000,205000.0,7626000.0,1035.353535,38515.151515,PARQUE AVELLANEDA,9.0,1407,C1407JXP
VTA,TERRENO,-58.472614799999995,-34.6434117,563.0,Martinez Castro 1000,Martinez Castro ,1000,37.2,U$S 390000,390000.0,14508000.0,692.717584,25769.094138999997,PARQUE AVELLANEDA,9.0,1407,C1407IYN
VTA,TERRENO,-58.4861782,-34.644732299999994,319.0,Moreto 700,Moreto ,700,37.2,U$S 210000,210000.0,7812000.0,658.3072099999999,24489.028212999998,PARQUE AVELLANEDA,9.0,,
VTA,TERRENO,-58.480042000000005,-34.652945,465.0,Padre Montes Carballo 1500,Padre Montes Carballo ,1500,37.2,U$S 210000,210000.0,7812000.0,451.612903,16800.0,PARQUE AVELLANEDA,9.0,1437,C1437JMN
VTA,TERRENO,-58.4190077,-34.640011200000004,1227.0,Chiclana 3950  CABA,Chiclana ,3950,37.2,U$S 1500000,1500000.0,55800000.0,1222.493888,45476.772616,NUEVA POMPEYA,4.0,,
VTA,TERRENO,-58.415923515991004,-34.641161223325,876.0,Saenz 100,Saenz ,100,37.2,U$S 2200000,2200000.0,81840000.0,2511.415525,93424.657534,NUEVA POMPEYA,4.0,,
VTA,TERRENO,-58.470544,-34.689147,301.0,Corrales y Cañada de Gomez,Corrales y Cañada de Gomez,,37.2,U$S 280000,280000.0,10416000.0,930.232558,34604.651163,VILLA RIACHUELO,8.0,1437,C1437FTB
VTA,TERRENO,-58.436158400000004,-34.6663567,9969.0,Beron de Astrada 3200,Beron de Astrada ,3200,37.2,U$S 4650000,4650000.0,172980000.0,466.445983,17351.790551,VILLA SOLDATI,8.0,,
VTA,TERRENO,-58.5099855,-34.639390500000005,260.0,ALBARIÑO,ALBARI,,37.2,U$S 1150000,1150000.0,42780000.0,4423.076923,164538.461538,LINIERS,9.0,1408,C1408AAS
VTA,TERRENO,-58.5128702,-34.6393435,305.0,AV RIVADAVIA  10600,AV RIVADAVIA  ,10600,37.2,U$S 690000,690000.0,25668000.0,2262.295082,84157.377049,LINIERS,9.0,,
VTA,TERRENO,-58.518501199999996,-34.6409566,415.0,Cnel P Murguiondo,Cnel P Murguiondo,,37.2,U$S 600000,600000.0,22320000.0,1445.783133,53783.132529999995,LINIERS,9.0,1408,C1408DXN
VTA,TERRENO,-58.52562879999999,-34.6416751,444.0,IBARROLA 7000,IBARROLA ,7000,37.2,U$S 1000000,1000000.0,37200000.0,2252.2522519999998,83783.783784,LINIERS,9.0,1408,C1408GWL
VTA,TERRENO,-58.518035600000005,-34.6453251,375.0,LEGUIZAMON  MARTINIANO 600,LEGUIZAMON  MARTINIANO ,600,37.2,U$S 250000,250000.0,9300000.0,666.666667,24800.0,LINIERS,9.0,,
VTA,TERRENO,-58.524026,-34.650889899999996,225.0,leguizamos 7200,leguizamos ,7200,37.2,U$S 198000,198000.0,7365600.0,880.0,32736.0,LINIERS,9.0,1408,C1408GYN
VTA,TERRENO,-58.5148095,-34.646496,390.0,MURGUIONDO 700,MURGUIONDO ,700,37.2,U$S 390000,390000.0,14508000.0,1000.0,37200.0,LINIERS,9.0,,
VTA,TERRENO,-58.360555000000005,-34.631242,437.0,Av. Péres Galdós 300,Av. Péres Galdós ,300,37.2,U$S 290000,290000.0,10788000.0,663.6155610000001,24686.498856000002,BOCA,4.0,,
VTA,TERRENO,-58.3667255,-34.6455826,280.0,Hernandarias,Hernandarias,,37.2,U$S 220000,220000.0,8184000.0,785.714286,29228.571429000003,BOCA,4.0,,
VTA,TERRENO,-58.36185699999999,-34.644086,225.0,Parker y California,Parker y California,,37.2,U$S 195000,195000.0,7254000.0,866.666667,32240.0,BOCA,4.0,1160,C1160AEL
VTA,TERRENO,-58.362995,-34.632965899999995,597.0,Wenceslao Villafañe 564,Wenceslao Villafañe ,564,37.2,U$S 355000,355000.0,13206000.0,594.639866,22120.603015,BOCA,4.0,1406,C1406HEV
VTA,TERRENO,-65.7795441,-28.469580999999998,484.0,Gregorio de Laferrere 2166,Gregorio de Laferrere ,2166,37.2,U$S 550000,550000.0,20460000.0,1136.363636,42272.727273000004,,0.0,1407,C1407DCN
VTA,TERRENO,-58.482414,-34.6237895,238.0,San Nicolâ”œÃ¢â”¬Ã­s 800,San Nicol,800,36.4,U$S 400000,400000.0,14560000.0,1680.6722690000001,61176.470588,VILLA SANTA RITA,11.0,1407,C1407FGB
VTA,TERRENO,-58.4817561,-34.621810499999995,300.0,Galicia 3400,Galicia ,3400,36.4,U$S 390000,390000.0,14196000.0,1300.0,47320.0,VILLA SANTA RITA,11.0,1219,C1219ABN
VTA,TERRENO,-58.39607170000001,-34.6234604,193.0,Pasco 1200,Pasco ,1200,36.4,U$S 300000,300000.0,10920000.0,1554.404145,56580.310881,SAN CRISTOBAL,3.0,1407,C1407CSJ
VTA,TERRENO,-58.502796999999994,-34.620745,1385.7,Marcos Paz 2000,Marcos Paz ,2000,36.4,U$S 2390000,2390000.0,86996000.0,1724.7600489999998,62781.265786,MONTE CASTRO,10.0,1214,C1214ACB
VTA,TERRENO,-58.40883420000001,-34.6065006,225.0,ECUADOR 300,ECUADOR ,300,36.4,U$S 400000,400000.0,14560000.0,1777.7777780000001,64711.111111,BALVANERA,3.0,1167,C1167ACD
VTA,TERRENO,-58.36293249999999,-34.640660499999996,250.0,Garibaldi 1500,Garibaldi ,1500,36.4,U$S 120000,120000.0,4368000.0,480.0,17472.0,BOCA,4.0,1437,C1437JIN
VTA,TERRENO,-58.4333311,-34.643412,1560.0,Somellera 1500,Somellera ,1500,36.4,U$S 750000,750000.0,27300000.0,480.76923099999993,17500.0,PARQUE CHACABUCO,7.0,1254,C1254AAX
VTA,TERRENO,-58.40777070000001,-34.6273625,0.0,CONSTITUCION 3000,CONSTITUCION ,3000,36.4,U$S 1800000,1800000.0,65520000.0,1677.5,61062.44,SAN CRISTOBAL,3.0,,
VTA,TERRENO,-58.43890450000001,-34.6399967,551.0,Martâ”œÃ¢â”¬Â¡nez Vâ”œÃ¢â”¬Â¡ctor 1700,Mart,1700,36.4,U$S 300000,300000.0,10920000.0,544.46461,19818.511797,PARQUE CHACABUCO,7.0,1439,C1439FOF
VTA,TERRENO,-58.472058,-34.677981,340.0,Oliden 4400,Oliden ,4400,36.4,U$S 190000,190000.0,6916000.0,558.823529,20341.176471000002,VILLA LUGANO,8.0,,
VTA,TERRENO,-58.381559100000004,-34.6036844,250.0,Libertad y Av Rivadavia,Libertad y Av Rivadavia,,36.4,U$S 500000,500000.0,18200000.0,2000.0,72800.0,SAN NICOLAS,1.0,,
VTA,TERRENO,-58.4694431,-34.6349287,250.0,Josâ”œÃ¢â”¬Â® Bonifacio 3000,Jos,3000,36.4,U$S 520000,520000.0,18928000.0,2080.0,75712.0,FLORES,7.0,,
VTA,TERRENO,-58.4799358,-34.6076553,250.0,pje permanbuco,pje permanbuco,,36.4,U$S 159000,159000.0,5787600.0,636.0,23150.4,VILLA DEL PARQUE,11.0,1086,C1086AAJ
VTA,TERRENO,-58.37627222698399,-34.60930253939,1790.0,Hipolito Yrigoyen 700,Hipolito Yrigoyen ,700,36.4,U$S 1100000,1100000.0,40040000.0,614.5251400000001,22368.715084,MONTSERRAT,1.0,1424,C1424ARV
VTA,TERRENO,-58.4354785,-34.640429299999994,437.0,Cachimayo 1800,Cachimayo ,1800,36.4,U$S 280000,280000.0,10192000.0,640.732265,23322.654462000002,PARQUE CHACABUCO,7.0,,
VTA,TERRENO,-58.3878439,-34.6563324,278.0,Cruz del Sud 2900 Entre Vâ”œÃ¢â”¬Â®lez Sarsfield y Luzuriaga,Cruz del Sud ,2900,36.4,U$S 180000,180000.0,6552000.0,647.4820139999999,23568.345324,BARRACAS,4.0,1406,C1406FYN
VTA,TERRENO,-58.4539553,-34.62045820000001,295.0,Avenida Avellaneda 1600,Avenida Avellaneda ,1600,36.4,U$S 1050000,1050000.0,38220000.0,3559.3220340000003,129559.322034,CABALLITO,6.0,1184,C1184ABJ
VTA,TERRENO,-58.4279833,-34.5992441,1500.0,ROCAMORA 4500,ROCAMORA ,4500,36.4,U$S 1000000,1000000.0,36400000.0,666.666667,24266.666666999998,ALMAGRO,5.0,1430,C1430EYX
VTA,TERRENO,-58.479436899999996,-34.5560149,400.0,Av. Melian 3546,Av. Melian ,3546,36.4,U$S 1000000,1000000.0,36400000.0,2500.0,91000.0,SAAVEDRA,12.0,1408,C1408AHD
VTA,TERRENO,-58.5273794,-34.6362151,558.0,Amadeo Jacques 6900,Amadeo Jacques ,6900,36.4,U$S 395000,395000.0,14378000.0,707.885305,25767.02509,LINIERS,9.0,1437,C1437CPF
VTA,TERRENO,-58.4292239,-34.644604,209.0,Lanza 2300,Lanza ,2300,36.4,U$S 150000,150000.0,5460000.0,717.703349,26124.401914,NUEVA POMPEYA,4.0,1407,C1407IDH
VTA,TERRENO,-58.4970983,-34.6413023,155.0,LEOPARDI 334,LEOPARDI ,334,36.4,U$S 180000,180000.0,6552000.0,1161.290323,42270.967742,VILLA LURO,10.0,,
VTA,TERRENO,-58.4592293,-34.6169007,500.0,PAEZ 1700,PAEZ ,1700,36.4,U$S 390000,390000.0,14196000.0,780.0,28392.0,FLORES,7.0,,
VTA,TERRENO,-58.4532009,-34.6096644,810.0,Espinosa,Espinosa,,36.4,U$S 1100000,1100000.0,40040000.0,1358.024691,49432.098764999995,CABALLITO,6.0,1428,C1428CZD
VTA,TERRENO,-58.4657291,-34.5652243,543.0,Freire 2200,Freire ,2200,36.4,U$S 1350000,1350000.0,49140000.0,2486.187845,90497.237569,BELGRANO,13.0,1440,C1440BFD
VTA,TERRENO,-58.485778,-34.6553636,281.0,Francisco Bilbao 5100,Francisco Bilbao ,5100,36.4,U$S 225000,225000.0,8190000.0,800.7117440000001,29145.907473000003,MATADEROS,9.0,1407,C1407JXR
VTA,TERRENO,-58.471315100000005,-34.6445678,299.0,Martinez Castro 1100,Martinez Castro ,1100,36.4,U$S 240000,240000.0,8736000.0,802.675585,29217.391304,PARQUE AVELLANEDA,9.0,,
VTA,TERRENO,-58.50376429999999,-34.639494,433.0,guardia nacional,guardia nacional,,36.4,U$S 650000,650000.0,23660000.0,1501.154734,54642.032333,VILLA LURO,10.0,1280,C1280AEJ
VTA,TERRENO,-58.386816,-34.6399101,145.0,Perdriel 500,Perdriel ,500,36.4,U$S 120000,120000.0,4368000.0,827.5862070000001,30124.137931,BARRACAS,4.0,1414,C1414AGB
VTA,TERRENO,-58.4402184,-34.6022826,204.0,PADILLA 300,PADILLA ,300,36.4,U$S 1050000,1050000.0,38220000.0,5147.058824000001,187352.941176,VILLA CRESPO,15.0,1437,C1437FRH
VTA,TERRENO,-58.419942000000006,-34.652674,440.0,Abraham J Luppi 1300,Abraham J Luppi ,1300,36.4,U$S 370000,370000.0,13468000.0,840.909091,30609.090909,NUEVA POMPEYA,4.0,1440,C1440DNP
VTA,TERRENO,-58.493380680426,-34.648933161411,187.0,basualdo 1200,basualdo ,1200,36.4,U$S 160000,160000.0,5824000.0,855.6149730000001,31144.385026999997,MATADEROS,9.0,1437,C1437JCB
VTA,TERRENO,-58.3995596,-34.6385326,700.0,Uspallata 2700,Uspallata ,2700,36.4,U$S 600000,600000.0,21840000.0,857.142857,31200.0,PARQUE PATRICIOS,4.0,1406,C1406HRB
VTA,TERRENO,-58.457952799999994,-34.642357200000006,226.0,Echeandia 2700,Echeandia ,2700,36.4,U$S 195000,195000.0,7098000.0,862.831858,31407.079646,FLORES,7.0,1440,C1440DFB
VTA,TERRENO,-58.4883983,-34.656819399999996,626.0,ALBARIâ”œÃ¢Ã”Ã‡Ã¿O 2000,ALBARI,2000,36.4,U$S 549000,549000.0,19983600.0,876.9968050000001,31922.683706,MATADEROS,9.0,,
VTA,TERRENO,-58.4373115,-34.6359102,77.0,Puâ”œÃ¢â”¬Ã­n 1700,Pu,1700,36.4,U$S 68000,68000.0,2475200.0,883.116883,32145.454545,PARQUE CHACABUCO,7.0,,
VTA,TERRENO,-58.408287,-34.642288,444.0,Los Pagos e/Pepirâ”œÃ¢â”¬Â¡ y Atuel,Los Pagos e,,36.4,U$S 400000,400000.0,14560000.0,900.900901,32792.792793,PARQUE PATRICIOS,4.0,,
VTA,TERRENO,-58.3751446,-34.613898,581.0,SAN Telmo,SAN Telmo,,36.4,U$S 949000,949000.0,34543600.0,1633.3907060000001,59455.421687,MONTSERRAT,1.0,,
VTA,TERRENO,-58.4415443,-34.641410799999996,151.0,Zaâ”œÃ¢â”¬â–’artâ”œÃ¢â”¬â•£ 1700,Za,1700,36.4,U$S 138000,138000.0,5023200.0,913.907285,33266.225166000004,PARQUE CHACABUCO,7.0,1427,C1427DYH
VTA,TERRENO,-58.4589498,-34.583585299999996,793.0,Zabala 3900,Zabala ,3900,36.4,U$S 395000,395000.0,14378000.0,498.108449,18131.147541,CHACARITA,15.0,1408,C1408GDB
VTA,TERRENO,-58.5222007,-34.6501958,372.0,Andalgala 1000,Andalgala ,1000,36.4,U$S 355000,355000.0,12922000.0,954.301075,34736.55914,LINIERS,9.0,1158,C1158ACJ
VTA,TERRENO,-58.359279,-34.632111,237.0,Necochea 800,Necochea ,800,36.4,U$S 229000,229000.0,8335600.0,966.244726,35171.308017,BOCA,4.0,,
VTA,TERRENO,-58.48040400000001,-34.620057,442.0,Cuenta 1100,Cuenta ,1100,36.4,U$S 435000,435000.0,15834000.0,984.162896,35823.529412,VILLA SANTA RITA,11.0,1249,C1249AAH
VTA,TERRENO,-58.398238,-34.6289997,322.0,Matheu 1600,Matheu ,1600,36.4,U$S 320000,320000.0,11648000.0,993.7888199999999,36173.913043,PARQUE PATRICIOS,4.0,1243,C1243AEL
VTA,TERRENO,-58.40815,-34.632659999999994,179.0,Urquiza 1800,Urquiza ,1800,36.4,U$S 180000,180000.0,6552000.0,1005.586592,36603.351955,PARQUE PATRICIOS,4.0,,
VTA,TERRENO,-58.4959824,-34.618657,225.0,Pje Dr D Peâ”œÃ¢â”¬â–’a 4200,Pje Dr D Pe,4200,36.4,U$S 230000,230000.0,8372000.0,1022.2222220000001,37208.888889,MONTE CASTRO,10.0,1211,C1211AAG
VTA,TERRENO,-58.408626500000004,-34.6164821,0.0,Venezuela  3031,Venezuela  ,3031,36.4,U$S 280000,280000.0,10192000.0,1037.0,37748.0,BALVANERA,3.0,1416,C1416CMH
VTA,TERRENO,-58.450761,-34.6051794,433.0,Manuel A Rodriguez 1500,Manuel A Rodriguez ,1500,36.4,U$S 450000,450000.0,16380000.0,1039.2609699999998,37829.099307,VILLA CRESPO,15.0,1437,C1437ELC
VTA,TERRENO,-58.4086,-34.6443724,153.0,Elia 541,Elia ,541,36.4,U$S 160000,160000.0,5824000.0,1045.751634,38065.359477,PARQUE PATRICIOS,4.0,1081,C1081AAG
VTA,TERRENO,-58.397534,-34.613504999999996,296.0,Pasco 341,Pasco ,341,36.4,U$S 310000,310000.0,11284000.0,1047.297297,38121.621622000006,BALVANERA,3.0,1164,C1164AAV
VTA,TERRENO,-58.366938684656,-34.644242683855,1500.0,Hernandarias  1600,Hernandarias  ,1600,36.4,U$S 1590000,1590000.0,59148000.0,1060.0,39432.0,BOCA,4.0,1214,C1214AAD
VTA,TERRENO,-58.40643000000001,-34.617643,230.0,Dean Funes 500,Dean Funes ,500,36.4,U$S 245000,245000.0,8918000.0,1065.217391,38773.913043,BALVANERA,3.0,1408,C1408AVN
VTA,TERRENO,-58.51981,-34.627572,1310.0,Arregui 6000,Arregui ,6000,36.4,U$S 1400000,1400000.0,50960000.0,1068.70229,38900.763359,VERSALLES,10.0,1430,C1430EPL
VTA,TERRENO,-58.473198,-34.567125,928.0,Naon 2400,Naon ,2400,36.4,U$S 999000,999000.0,36363600.0,1076.5086210000002,39184.913793,VILLA URQUIZA,12.0,1439,C1439EJE
VTA,TERRENO,-58.484801000000004,-34.66487,203.0,Larraya 2857/59,Larraya ,2857,36.4,U$S 220000,220000.0,8008000.0,1083.743842,39448.275862,VILLA LUGANO,8.0,,
VTA,TERRENO,-58.406106900000005,-34.6509797,210.0,Avenida Amancio Alcorta,Avenida Amancio Alcorta,,36.4,U$S 230000,230000.0,8372000.0,1095.238095,39866.666667000005,NUEVA POMPEYA,4.0,1419,C1419AID
VTA,TERRENO,-58.513678399999996,-34.582866700000004,250.0,Campana 5500,Campana ,5500,36.4,U$S 278000,278000.0,10119200.0,1112.0,40476.8,VILLA DEVOTO,11.0,1430,C1430AJI
VTA,TERRENO,-58.488783700000006,-34.5596859,237.0,Crisologo Larralde 4679,Crisologo Larralde ,4679,36.4,U$S 270000,270000.0,9828000.0,1139.240506,41468.35443,SAAVEDRA,12.0,1440,C1440FLL
VTA,TERRENO,-58.5059051,-34.655347799999994,261.0,cafayate 1700,cafayate ,1700,36.4,U$S 299000,299000.0,10883600.0,1145.59387,41699.616858,MATADEROS,9.0,1417,C1417EVF
VTA,TERRENO,-58.503676299999995,-34.603720700000004,420.0,SIMBRON 3734,SIMBRON ,3734,36.4,U$S 485000,485000.0,17654000.0,1154.761905,42033.333332999995,VILLA DEL PARQUE,11.0,1408,C1408HLK
VTA,TERRENO,-58.50551170000001,-34.6447257,372.0,Miralla 591,Miralla ,591,36.4,U$S 430000,430000.0,15652000.0,1155.913978,42075.268817000004,LINIERS,9.0,1417,C1417FHN
VTA,TERRENO,-58.498686,-34.605512,350.0,Melincue 3600,Melincue ,3600,36.4,U$S 410000,410000.0,14924000.0,1171.4285710000001,42640.0,VILLA DEL PARQUE,11.0,,
VTA,TERRENO,-58.4475218,-34.610033200000004,298.0,Franklin -,Franklin ,,36.4,U$S 350000,350000.0,12740000.0,1174.496644,42751.677852,CABALLITO,6.0,1262,C1262ACH
VTA,TERRENO,-58.420533999999996,-34.637592,157.0,Rondeau 4000,Rondeau ,4000,36.4,U$S 185000,185000.0,6734000.0,1178.343949,42891.719745,BOEDO,5.0,,
VTA,TERRENO,-58.498675899999995,-34.607336,225.0,rufino cuervo 2600,rufino cuervo ,2600,36.4,U$S 265000,265000.0,9646000.0,1177.777778,42871.111111,VILLA DEL PARQUE,11.0,1437,C1437EFA
VTA,TERRENO,-58.4114698,-34.6438076,337.0,Diogenes Taborda 49,Diogenes Taborda ,49,36.4,U$S 400000,400000.0,14560000.0,1186.94362,43204.747774,PARQUE PATRICIOS,4.0,,
VTA,TERRENO,-58.390676,-34.600649,1470.0,Terreno Planos Aprobados - Derechos Pagos - Viamonte 1600 y Rodrâ”œÃ¢â”¬Â¡guez Peâ”œÃ¢â”¬â–’a,Terreno Planos Aprobados ,1600,36.4,U$S 1750000,1750000.0,65100000.0,1190.47619,44285.714286,SAN NICOLAS,1.0,1426,C1426BOQ
VTA,TERRENO,-58.43529889999999,-34.57055689999999,0.0,av Luis Maria Campos 600,av Luis Maria Campos ,600,36.4,U$S 2400000,2400000.0,87360000.0,1200.0,43680.0,PALERMO,14.0,,
VTA,TERRENO,-58.431381900000005,-34.603715799999996,159.0,PANAMA 900,PANAMA ,900,36.4,U$S 960000,960000.0,34944000.0,6037.735849000001,219773.584906,ALMAGRO,5.0,1440,C1440BRV
VTA,TERRENO,-58.5056299,-34.652235499999996,374.0,Manuel Artigas 6200,Manuel Artigas ,6200,36.4,U$S 450000,450000.0,16380000.0,1203.208556,43796.791444,MATADEROS,9.0,,
